证券代码,证券简称,综合评级,年度,综合得分,E评级,E得分,S评级,S得分,G评级,G得分
002590.SZ,万安科技,B,2018,71.33,C,54.21,B,78.66,BB,75.12
002591.SZ,恒大高新,BB,2018,78.63,CCC,66.25,BB,91.62,BB,76.18
002592.SZ,ST八菱,CCC,2018,67.91,CCC,66.98,CCC,70.39,CCC,66.71
002593.SZ,日上集团,BBB,2018,80.79,B,70.35,BBB,91.08,BB,79.17
002594.SZ,比亚迪,BB,2018,79.71,B,72.59,BB,80.7,BBB,82.68
002595.SZ,豪迈科技,BB,2018,76.61,CC,63.8,BB,80.02,BBB,80.85
002596.SZ,海南瑞泽,CC,2018,63.65,C,54.68,CC,78.2,C,58.43
002597.SZ,金禾实业,BB,2018,79.48,B,70.37,BB,84.17,BBB,80.96
002598.SZ,山东章鼓,BB,2018,77.99,B,71.93,BB,80.13,BB,79.63
002599.SZ,盛通股份,BBB,2018,80.17,BBB,83.26,BBB,85.92,B,74.72
002600.SZ,领益智造,B,2018,73.32,C,58.4,B,83.34,B,74.17
002601.SZ,龙佰集团,B,2018,74.77,CC,63.42,B,97.57,CCC,65.19
002602.SZ,世纪华通,CC,2018,62.63,C,53.39,CC,66.31,CC,64.87
002603.SZ,以岭药业,BB,2018,79.7,CCC,69.6,BB,85,BBB,81.27
002605.SZ,姚记科技,CC,2018,62.67,C,47.58,CC,56.48,B,74.54
002606.SZ,大连电瓷,B,2018,74.05,CC,62.66,B,75.88,BB,78.63
002607.SZ,中公教育,B,2018,74.51,CCC,66.3,B,95.12,B,71.25
002608.SZ,江苏国信,CCC,2018,68.91,C,57.25,CCC,63.8,BB,77.5
002609.SZ,捷顺科技,CCC,2018,69.14,C,50.91,CCC,72.27,BB,76.99
002610.SZ,爱康科技,B,2018,74.96,B,74.95,B,72.22,BB,76.82
002611.SZ,东方精工,B,2018,70.71,CC,62.45,B,69.77,BB,75.55
002612.SZ,朗姿股份,B,2018,74.54,CC,64.86,B,76.23,BB,78.35
002613.SZ,北玻股份,CC,2018,60.06,C,45.81,CC,42.93,BB,78.9
002614.SZ,奥佳华,B,2018,70.27,C,48.19,B,72.54,BBB,80
002615.SZ,哈尔斯,BB,2018,78.4,CC,60.24,BB,90.45,BB,79.55
002616.SZ,长青集团,B,2018,73.45,B,70.49,B,71.55,BB,76.24
002617.SZ,露笑科技,BB,2018,75.55,B,70.42,BB,74.74,BB,78.71
002620.SZ,瑞和股份,CCC,2018,65.34,C,52.62,CCC,59.65,BB,75.47
002621.SZ,美吉姆,CC,2018,64.86,C,48.19,CC,64.8,B,73.42
002622.SZ,融钰集团,CCC,2018,69.28,C,58.32,CCC,66.15,BB,76.98
002623.SZ,亚玛顿,B,2018,72,CCC,67.19,B,77.95,B,70.44
002624.SZ,完美世界,CCC,2018,68.68,C,48.57,CCC,65.13,BBB,80.47
002625.SZ,光启技术,B,2018,73.7,C,52.31,B,79.62,BBB,80.63
002626.SZ,金达威,BB,2018,75.39,CC,61.2,BB,84.41,BB,76.55
002627.SZ,三峡旅游,CCC,2018,67.76,C,58.71,CCC,52.94,BB,79.37
002628.SZ,成都路桥,CCC,2018,66.1,C,47.87,CCC,73.55,B,70.06
002629.SZ,仁智股份,CCC,2018,66.07,C,56.57,CCC,70.13,CCC,67.64
002630.SZ,华西能源,BB,2018,77.96,B,71.93,BB,87.87,B,74.36
002631.SZ,德尔未来,BB,2018,79.64,B,74.73,BB,81.62,BBB,80.81
002632.SZ,道明光学,BB,2018,78.69,CCC,66.77,BB,90.22,BB,77
002633.SZ,申科股份,CC,2018,60.33,C,52.31,CC,65.49,CC,60.94
002634.SZ,棒杰股份,B,2018,74.73,CCC,66.23,B,74.57,BB,79.17
002635.SZ,安洁科技,B,2018,73.82,C,55.75,B,76.83,BBB,81.01
002636.SZ,金安国纪,CCC,2018,67.17,C,48.73,CCC,62.91,BB,79.46
002637.SZ,赞宇科技,BBB,2018,80.95,B,71.93,BBB,91.08,BB,78.73
002638.SZ,勤上股份,CCC,2018,68.58,CCC,65.78,CCC,92.8,C,53.67
002639.SZ,雪人股份,B,2018,72.83,B,74.55,B,88.42,CC,61.45
002640.SZ,跨境通,B,2018,74.65,C,59.88,B,100,B,72.63
002641.SZ,公元股份,BB,2018,79.18,CCC,69.83,BB,85.44,BB,79.74
002642.SZ,荣联科技,CCC,2018,67.11,C,53.51,CCC,75.27,B,70.38
002643.SZ,万润股份,B,2018,73.09,CCC,66.28,B,65.29,BBB,81.82
002644.SZ,佛慈制药,BB,2018,75.68,C,50.16,BB,76.34,A,88.26
002645.SZ,华宏科技,CCC,2018,69.85,C,56.62,CCC,72.9,B,74.54
002646.SZ,天佑德酒,BB,2018,75.28,CCC,68.02,BB,84.43,B,72.81
002647.SZ,仁东控股,CC,2018,63.03,CC,60.28,CC,74.86,C,56.09
002648.SZ,卫星化学,BB,2018,76.46,CC,62.53,BB,74.62,BBB,84.82
002649.SZ,博彦科技,B,2018,73.42,C,59.85,B,81.34,BB,76.79
002650.SZ,加加食品,CCC,2018,65.35,C,54.93,CCC,69.19,CCC,68.08
002651.SZ,利君股份,BB,2018,76.92,CCC,68.23,BB,77.03,BBB,81.27
002652.SZ,扬子新材,CCC,2018,66.41,C,55,CCC,63.96,B,73.9
002653.SZ,海思科,B,2018,71.13,C,54.51,B,71.77,BB,79.17
002654.SZ,万润科技,CCC,2018,66.94,C,55.9,CCC,71.05,CCC,69.8
002655.SZ,共达电声,B,2018,72.01,C,47.15,B,89.93,B,72.62
002656.SZ,ST摩登,B,2018,72.23,CC,61.03,B,67.22,BBB,81.32
002657.SZ,中科金财,B,2018,74.67,CCC,65.29,B,83.98,BB,75.28
002658.SZ,雪迪龙,BBB,2018,81.51,CCC,69.39,BBB,90.22,BBB,81.82
002659.SZ,凯文教育,CC,2018,61.9,C,47.85,CC,56.44,B,72.53
002660.SZ,茂硕电源,CCC,2018,69.71,CC,64.53,CCC,65.28,BB,75.35
002661.SZ,克明食品,B,2018,73.25,C,58.62,B,81.47,BB,75.18
002662.SZ,京威股份,B,2018,71.46,C,53.89,B,80.48,B,74.35
002663.SZ,普邦股份,B,2018,73.47,C,56.57,B,80.06,BB,77.35
002664.SZ,信质集团,B,2018,73.42,CC,62.03,B,81.85,B,73.54
002665.SZ,首航高科,BB,2018,78.57,B,71.4,BB,81.22,BBB,80.45
002666.SZ,德联集团,BB,2018,75.05,C,58.44,BB,82.31,BB,78.64
002667.SZ,鞍重股份,CCC,2018,66.2,C,59.34,CCC,65.07,B,70.47
002668.SZ,奥马电器,CCC,2018,69.06,C,51.36,CCC,75.98,B,73.43
002669.SZ,康达新材,B,2018,74.3,CCC,68.49,B,77.39,BB,75.18
002670.SZ,国盛金控,CCC,2018,69.57,CC,60.28,CCC,60.75,BBB,80.14
002671.SZ,龙泉股份,BB,2018,75.22,CC,64.11,BB,83.17,BB,75.54
002672.SZ,东江环保,BB,2018,75.99,CC,63.58,BB,91.73,B,71.71
002673.SZ,西部证券,BB,2018,79.05,CC,61.22,BB,83.36,BBB,84.55
002674.SZ,兴业科技,BBB,2018,80.76,B,71.41,BBB,87.46,BBB,81.01
002675.SZ,东诚药业,BB,2018,76.42,CC,64.25,BB,87.24,BB,75.35
002676.SZ,顺威股份,CC,2018,62.82,C,55.14,CC,64.8,CCC,65.4
002677.SZ,浙江美大,B,2018,74.15,C,59.9,B,74.39,BBB,81.27
002678.SZ,珠江钢琴,BB,2018,78.93,C,58.79,BB,84.58,A,85.39
002679.SZ,福建金森,CC,2018,63.45,CCC,67.67,CC,58.31,CCC,68.47
002681.SZ,奋达科技,B,2018,72.7,C,54.21,B,81.01,BB,76.54
002682.SZ,龙洲股份,CCC,2018,67.89,C,58.71,CCC,58.41,BB,77.22
002683.SZ,广东宏大,B,2018,70.62,C,48.68,B,75.75,BB,77.4
002685.SZ,华东重机,BB,2018,78.28,CCC,68.56,BB,88.5,BB,76.36
002686.SZ,亿利达,BB,2018,79.01,B,70.35,BB,85.31,BB,79.17
002687.SZ,乔治白,CCC,2018,68.64,C,53.35,CCC,66.35,BB,78
002688.SZ,金河生物,B,2018,70.34,C,54.33,B,73.26,BB,76.55
002689.SZ,远大智能,B,2018,70.8,C,58.17,B,69.69,BB,78
002690.SZ,美亚光电,B,2018,73.3,C,51.56,B,65.15,A,89.9
002691.SZ,冀凯股份,CC,2018,62.92,C,49.77,CC,69.99,CC,64.87
002692.SZ,ST远程,B,2018,70.91,CC,61.96,B,73.53,B,73.71
002693.SZ,双成药业,CCC,2018,66.94,C,52.93,CCC,61.45,BB,77.81
002694.SZ,顾地科技,B,2018,72.78,BB,77.35,B,77.6,CCC,67.2
002695.SZ,煌上煌,BB,2018,75.34,C,53.35,BB,84.93,BBB,80.1
002696.SZ,百洋股份,B,2018,70.07,CCC,65.47,B,64.39,BB,79.73
002697.SZ,红旗连锁,CC,2018,64.06,C,46.26,CC,80.46,CCC,66.29
002698.SZ,博实股份,B,2018,74.94,CC,61.67,B,77.2,BBB,80.18
002699.SZ,ST美盛,B,2018,73.78,C,55.16,B,77.31,BB,79.08
002700.SZ,ST浩源,CC,2018,64.83,C,49.37,CC,79.38,CC,63.6
002701.SZ,奥瑞金,CCC,2018,67.34,C,45.8,CCC,69.06,BB,77.18
002702.SZ,海欣食品,BB,2018,76.53,C,57.34,BB,87.94,BB,78.64
002703.SZ,浙江世宝,B,2018,71.29,C,57.96,B,65.74,BBB,81.83
002705.SZ,新宝股份,BB,2018,78.52,CC,63.37,BB,89.36,BB,78.95
002706.SZ,良信股份,BB,2018,75.73,C,58.59,BB,78.46,BBB,82.64
002707.SZ,众信旅游,B,2018,72.08,C,51.34,B,82.92,BB,78.13
002708.SZ,光洋股份,B,2018,71.17,C,54.78,B,75.2,BB,76.81
002709.SZ,天赐材料,BBB,2018,84.1,BB,76.2,BBB,88.86,BBB,84.93
002712.SZ,思美传媒,B,2018,70.58,C,55.59,B,78.77,B,74.74
002713.SZ,东易日盛,CC,2018,64.19,C,47.02,CC,56.44,BB,77.92
002714.SZ,牧原股份,BB,2018,78.59,CCC,67.36,BB,77.29,A,85.33
002715.SZ,登云股份,CCC,2018,65.62,C,59.16,CCC,78.39,CC,60.3
002716.SZ,金贵银业,BB,2018,79.4,B,71.18,BB,92.17,B,74.99
002717.SZ,岭南股份,BB,2018,76.56,CCC,66.17,BB,81.04,BB,77.39
002718.SZ,友邦吊顶,B,2018,70.76,C,49.77,B,72.54,BBB,80.27
002719.SZ,麦趣尔,B,2018,72.89,CC,64.55,B,76.38,B,74.8
002721.SZ,金一文化,CCC,2018,66.67,C,56.72,CCC,69.96,CCC,69.53
002722.SZ,物产金轮,CCC,2018,68.94,C,53.89,CCC,69.33,BB,76.36
002723.SZ,小崧股份,CCC,2018,65.6,C,37.08,CCC,72.75,BB,75.35
002724.SZ,海洋王,BB,2018,77.98,CCC,68.75,BB,79.84,BBB,81.45
002725.SZ,跃岭股份,CCC,2018,68.76,C,50.93,CCC,64.94,BBB,80.45
002726.SZ,龙大美食,B,2018,70.1,C,52.93,B,71.12,BB,78.17
002727.SZ,一心堂,BB,2018,77.81,C,56.09,BB,100,BB,79.82
002728.SZ,特一药业,CCC,2018,69.31,C,56.51,CCC,65.98,BB,78.08
002729.SZ,好利科技,CC,2018,64.66,C,57.37,CC,77.03,CC,60.04
002730.SZ,电光科技,BBB,2018,81.7,CCC,68.02,BBB,92.8,BBB,81.19
002731.SZ,萃华珠宝,B,2018,70.14,C,48.19,B,77.55,BB,76.36
002732.SZ,燕塘乳业,BB,2018,75.3,CC,60.09,BB,77.14,BBB,81.82
002733.SZ,雄韬股份,CCC,2018,68.26,B,72.33,CCC,71.83,CC,63.78
002734.SZ,利民股份,BBB,2018,81.67,B,70.27,BBB,89.6,BBB,82.14
002735.SZ,王子新材,B,2018,73.85,CC,60.17,B,75.1,BB,79.99
002736.SZ,国信证券,CCC,2018,66.55,CC,60.3,CCC,74.13,CC,64.25
002737.SZ,葵花药业,B,2018,71.48,C,54.72,B,71.28,BBB,80.18
002738.SZ,中矿资源,BB,2018,75.63,C,53.18,BB,84.37,BBB,81.43
002739.SZ,万达电影,B,2018,71.12,C,52.38,B,62.78,A,88
002740.SZ,ST爱迪尔,CCC,2018,67.41,C,48.19,CCC,75.83,B,71.54
002741.SZ,光华科技,BB,2018,77.14,B,70.35,BB,84.66,BB,75.54
002742.SZ,ST三圣,BB,2018,76.9,CC,64.32,BB,85.19,BB,77.72
002743.SZ,富煌钢构,B,2018,74.12,C,51.83,B,84.45,BB,78.53
002745.SZ,木林森,CCC,2018,67.04,C,55.9,CCC,76.75,CCC,66.18
002746.SZ,仙坛股份,B,2018,72.61,CC,64.06,B,61.51,AA,91.33
002747.SZ,埃斯顿,B,2018,73.05,C,51.56,B,78.75,BBB,80.18
002748.SZ,世龙实业,B,2018,74.33,C,56.47,B,76.34,BBB,82.09
002749.SZ,国光股份,BB,2018,76.06,C,55.85,BB,81.22,BBB,82.91
002750.SZ,龙津药业,B,2018,71.97,C,51.56,B,74.85,BBB,80.45
002751.SZ,*ST易尚,CCC,2018,65.14,C,59.05,CCC,64.31,CCC,68.8
002752.SZ,昇兴股份,B,2018,71.58,C,59.05,B,67.77,BBB,80.54
002753.SZ,永东股份,B,2018,70.14,C,55.58,B,77.22,B,72.8
002755.SZ,奥赛康,BB,2018,75.75,CC,63.56,BB,77.92,BBB,80.31
002756.SZ,永兴材料,B,2018,72.75,CCC,68.96,B,73.22,B,74.36
002757.SZ,南兴股份,B,2018,71.09,C,48.19,B,80.68,BB,76.3
002758.SZ,浙农股份,BB,2018,79.55,B,74.06,BB,100,BB,75.18
002759.SZ,天际股份,BB,2018,75.22,CCC,65.82,BB,80.11,BB,76.71
002760.SZ,凤形股份,CC,2018,64.89,C,54.1,CC,58.2,B,74.91
002761.SZ,浙江建投,B,2018,74.88,CC,61.06,B,77.77,BB,79.99
002762.SZ,金发拉比,BB,2018,76.57,CC,61.99,BB,78.35,BBB,82.82
002763.SZ,汇洁股份,CCC,2018,65.58,C,48.19,CCC,58.2,BB,79.44
002765.SZ,蓝黛科技,BB,2018,75.27,CCC,66.98,BB,81.67,BB,75.18
002766.SZ,索菱股份,CCC,2018,67.7,C,47.15,CCC,68.66,BB,77.53
002767.SZ,先锋电子,CCC,2018,68.3,C,52.81,CCC,67.24,BB,76.93
002768.SZ,国恩股份,BB,2018,75.94,CC,63.95,BB,81.45,BB,78.35
002769.SZ,普路通,BBB,2018,80.32,CCC,67.77,BBB,97.24,BB,77.25
002771.SZ,真视通,BB,2018,77.74,B,74.22,BB,78.06,BB,79.39
002772.SZ,众兴菌业,CC,2018,64.81,C,53.39,CC,67.32,CCC,66.53
002773.SZ,康弘药业,BB,2018,76.01,CCC,66.01,BB,72.14,BBB,83.73
002774.SZ,快意电梯,BB,2018,76.96,CC,62.03,BB,80.13,BBB,82.45
002775.SZ,文科园林,B,2018,73.45,C,54.18,B,86.45,B,74.17
002776.SZ,ST柏龙,CCC,2018,69.1,C,47.8,CCC,69.2,BBB,80.74
002777.SZ,久远银海,B,2018,72.67,C,57.25,B,76.8,BB,78.66
002778.SZ,中晟高科,B,2018,70.59,CC,60.37,B,67.33,BB,78
002779.SZ,中坚科技,BB,2018,78.9,CCC,66.12,BB,88.96,BB,78.64
002780.SZ,三夫户外,BB,2018,77.33,B,70.84,BB,85.35,BB,77.48
002781.SZ,*ST奇信,B,2018,73.24,C,59.78,B,86.45,B,70.94
002782.SZ,可立克,CCC,2018,68.98,C,47.29,CCC,70.82,BB,78.81
002783.SZ,凯龙股份,BB,2018,77.64,CC,61.16,BB,88.63,BB,78.64
002785.SZ,万里石,B,2018,70.33,CC,63.59,B,75.42,B,70.34
002786.SZ,银宝山新,BB,2018,77.42,CCC,68.02,BB,84.89,BB,77.18
002787.SZ,华源控股,BB,2018,76.95,B,70.35,BB,84.03,BB,75.55
002788.SZ,鹭燕医药,B,2018,73.48,C,48.15,B,100,BB,75.6
002789.SZ,建艺集团,CCC,2018,67.77,C,51.72,CCC,72.37,B,72.58
002790.SZ,瑞尔特,B,2018,70.55,C,53.57,B,67.51,BBB,81.27
002791.SZ,坚朗五金,B,2018,73.67,C,59.75,B,73.9,BBB,80.63
002792.SZ,通宇通讯,B,2018,71.29,C,54.21,B,71.83,BB,79.63
002793.SZ,罗欣药业,B,2018,71.86,C,47.15,B,69.33,A,86.19
002795.SZ,永和智控,CCC,2018,69.95,C,56.17,CCC,65.49,BB,79.99
002796.SZ,世嘉科技,CCC,2018,67.55,CC,63.08,CCC,65.26,B,71.37
002797.SZ,第一创业,BBB,2018,80.03,CCC,69.18,BBB,87.73,BB,79.84
002798.SZ,帝欧家居,CCC,2018,69.38,C,57.54,CCC,73.4,B,72.72
002799.SZ,环球印务,B,2018,74.91,CCC,69.6,B,70.72,BBB,80.45
002800.SZ,天顺股份,CCC,2018,69.32,CC,60.43,CCC,64.17,BB,76.58
002801.SZ,微光股份,BB,2018,78.38,B,72.98,BB,82.48,BB,78.36
002802.SZ,洪汇新材,BB,2018,78.33,CC,62.7,BB,84.04,BBB,82.45
002803.SZ,吉宏股份,CC,2018,64.72,CC,60.67,CC,68.24,CC,64.41
002805.SZ,丰元股份,CCC,2018,68.73,C,55.47,CCC,63.8,BB,78.81
002806.SZ,华锋股份,B,2018,72.35,C,52.29,B,76.48,BB,79.81
002807.SZ,江阴银行,B,2018,72.14,C,58.55,B,77.61,B,74.81
002808.SZ,恒久科技,B,2018,73.05,CC,60.02,B,65.33,BBB,84.9
002809.SZ,红墙股份,BB,2018,78.27,CC,63.39,BB,88.73,BB,78.81
002810.SZ,山东赫达,B,2018,73.88,C,58.49,B,76.47,BB,79.99
002811.SZ,郑中设计,B,2018,70.75,C,50.08,B,69.69,BBB,81.68
002812.SZ,恩捷股份,B,2018,72.23,CC,61.99,B,72.23,BB,77.46
002813.SZ,路畅科技,CCC,2018,65.36,C,47.15,CCC,63.54,BB,75.89
002815.SZ,崇达技术,BB,2018,79.09,CC,63.31,BB,81.13,A,85.77
002816.SZ,和科达,B,2018,71.23,C,50.52,B,74.45,BB,79.63
002817.SZ,黄山胶囊,BB,2018,77.72,CC,62.64,BB,83.34,BBB,81.63
002818.SZ,富森美,B,2018,73.65,C,58.48,B,77.02,BBB,81.04
002819.SZ,东方中科,B,2018,71.61,C,52.12,B,75.58,BB,78.64
002820.SZ,桂发祥,BB,2018,76.61,C,45.42,BB,86.42,A,85.91
002821.SZ,凯莱英,BB,2018,75.9,CC,60.09,BB,78.69,BBB,82.09
002822.SZ,中装建设,B,2018,73.74,C,54.75,B,81.43,BB,77.92
002823.SZ,凯中精密,B,2018,73.89,CCC,67.33,B,75.2,BB,76.36
002824.SZ,和胜股份,CCC,2018,68.79,C,46.57,CCC,75.05,BB,75.92
002825.SZ,纳尔股份,B,2018,71.22,C,49.77,B,68.37,BBB,84.09
002826.SZ,易明医药,B,2018,71.15,C,55.14,B,68.93,BBB,80.81
002827.SZ,高争民爆,B,2018,72.82,C,50.73,B,79.55,BB,79.55
002828.SZ,贝肯能源,B,2018,73.26,C,48.97,B,81.43,BB,78.9
002829.SZ,星网宇达,CCC,2018,69.23,C,47.15,CCC,74.45,BB,76.99
002830.SZ,名雕股份,B,2018,72.64,C,57.79,B,68.62,BBB,82.69
002831.SZ,裕同科技,B,2018,74.08,CCC,67.32,B,71.12,BB,79.53
002832.SZ,比音勒芬,B,2018,73.4,C,48.19,B,73.4,A,86.27
002833.SZ,弘亚数控,B,2018,73.97,C,48.19,B,78.2,BBB,84.28
002835.SZ,同为股份,B,2018,74.29,C,47.15,B,77.61,A,85.9
002836.SZ,新宏泽,BB,2018,79.07,CC,62.74,BB,78.03,A,88.1
002837.SZ,英维克,BB,2018,76.57,CCC,66.93,BB,85.92,BB,75.18
002838.SZ,道恩股份,B,2018,70.16,C,53.35,B,73.4,BB,76.55
002839.SZ,张家港行,BB,2018,76.12,C,56.3,BB,78.21,BBB,84.11
002840.SZ,华统股份,B,2018,74.81,CC,62.64,B,76.87,BB,79.63
002841.SZ,视源股份,B,2018,70.64,C,50.52,B,72.54,BB,79.63
002842.SZ,翔鹭钨业,CCC,2018,69.44,C,58.79,CCC,67.51,BB,76.18
002843.SZ,泰嘉股份,B,2018,73.4,C,48.94,B,74.85,BBB,84.9
002845.SZ,同兴达,B,2018,73.45,CC,60.24,B,79.84,BB,75.89
002846.SZ,英联股份,B,2018,70.19,C,52.1,B,74.74,BB,76.36
002847.SZ,盐津铺子,B,2018,73.38,C,56.18,B,78.35,BB,78.81
002848.SZ,高斯贝尔,B,2018,70.59,C,56.72,B,78.2,B,72.54
002849.SZ,威星智能,CCC,2018,66.06,CC,60.58,CCC,63.54,B,70.55
002850.SZ,科达利,CCC,2018,69.71,C,52.73,CCC,66.12,BBB,80.81
002851.SZ,麦格米特,B,2018,72.59,C,54.73,B,75.12,BB,79.99
002852.SZ,道道全,BB,2018,77.61,C,56.72,BB,85.56,BBB,82.91
002853.SZ,皮阿诺,B,2018,73.88,CC,63.22,B,71.68,BBB,80.81
002855.SZ,捷荣技术,CCC,2018,69.23,C,51.77,CCC,71.18,BB,76.82
002856.SZ,美芝股份,BB,2018,78.94,CC,62.26,BB,94.97,BB,76.33
002857.SZ,三晖电气,CCC,2018,65.22,C,51.56,CCC,55.39,BB,78.81
002858.SZ,力盛体育,BBB,2018,82.6,C,55.63,BBB,91.09,A,87
002859.SZ,洁美科技,B,2018,71.36,C,48.73,B,70.82,BBB,83.27
002860.SZ,星帅尔,BB,2018,76.3,CC,60.38,BB,74.79,A,85.45
002861.SZ,瀛通通讯,B,2018,74.81,C,54.59,B,79.33,BBB,82.09
002862.SZ,实丰文化,B,2018,74.06,C,49.77,B,81.22,BBB,81.63
002863.SZ,今飞凯达,B,2018,70.25,C,54.97,B,67.74,BB,79.73
002864.SZ,盘龙药业,BB,2018,76.06,CCC,66.01,BB,77.15,BBB,80.45
002865.SZ,钧达股份,CCC,2018,68.41,C,47.15,CCC,70.82,BB,77.64
002866.SZ,传艺科技,BB,2018,77.34,CC,63.39,BB,88.96,BB,76.63
002867.SZ,周大生,B,2018,73.3,C,48.15,B,90.23,BB,78.49
002868.SZ,绿康生化,BBB,2018,80.78,CCC,69.6,BBB,86.09,BBB,82.91
002869.SZ,金溢科技,B,2018,73.3,CC,61.33,B,70.81,BBB,81.08
002870.SZ,香山股份,BB,2018,77.7,CC,62.86,BB,86.06,BB,79.63
002871.SZ,伟隆股份,BB,2018,78.92,CC,62.74,BB,81.09,A,85.72
002872.SZ,ST天圣,B,2018,72.03,C,59.79,B,100,CCC,68.08
002873.SZ,新天药业,B,2018,71.82,C,54.72,B,75.62,BB,78
002875.SZ,安奈儿,B,2018,74.93,C,53.35,B,80.13,BBB,82.45
002876.SZ,三利谱,B,2018,74.84,C,58.44,B,78.41,BBB,80.81
002877.SZ,智能自控,BB,2018,77.5,CC,64.44,BB,82.48,BBB,80.81
002878.SZ,元隆雅图,CCC,2018,67.07,C,50.1,CCC,61.44,BBB,81.48
002879.SZ,长缆科技,BBB,2018,81.94,CCC,66.03,BBB,91.08,BBB,83.91
002880.SZ,卫光生物,B,2018,72.37,C,49.98,B,77.34,BBB,80.45
002881.SZ,美格智能,B,2018,74.97,CC,60.02,B,83.02,BB,77.18
002882.SZ,金龙羽,B,2018,72.4,CCC,66.74,B,73.5,B,74.54
002883.SZ,中设股份,BBB,2018,84.23,B,70.95,BBB,90.17,A,87.09
002884.SZ,凌霄泵业,B,2018,72.57,C,55.68,B,71.77,BBB,81.73
002885.SZ,京泉华,BBB,2018,81.87,B,74.33,BBB,84.76,BBB,83.78
002886.SZ,沃特股份,B,2018,71.73,C,51.35,B,77.34,BB,78.35
002887.SZ,绿茵生态,BBB,2018,80.95,CC,64.35,BBB,87.11,BBB,83.05
002888.SZ,惠威科技,B,2018,71.36,C,47.15,B,70.82,BBB,84.09
002889.SZ,东方嘉盛,BB,2018,76.6,B,71.9,BB,76.24,BB,79.8
002890.SZ,弘宇股份,BB,2018,78.08,C,58.41,BB,82.85,BBB,84.9
002891.SZ,中宠股份,B,2018,70.19,C,54.39,B,71.12,BB,77.64
002892.SZ,科力尔,BB,2018,79.14,CCC,66.95,BB,78.62,A,85.72
002893.SZ,华通热力,BB,2018,75.82,CCC,67.73,BB,80.62,BB,76.84
002895.SZ,川恒股份,B,2018,74.22,CC,61.14,B,81.47,BB,76
002896.SZ,中大力德,B,2018,73.51,C,53.35,B,81.45,BB,78.45
002897.SZ,意华股份,BB,2018,78.5,CCC,65.19,BB,83.91,BBB,81.65
002898.SZ,赛隆药业,B,2018,71.41,C,54.72,B,68.19,BBB,82.09
002899.SZ,英派斯,B,2018,71.43,CC,62.16,B,65.07,BBB,80.45
002900.SZ,哈三联,BB,2018,78.77,CC,64.44,BB,85.92,BBB,81.27
002901.SZ,大博医疗,BB,2018,75.69,C,55.14,BB,79.33,BBB,83.73
002902.SZ,铭普光磁,B,2018,71.2,CC,62.1,B,70.72,BB,76.18
002903.SZ,宇环数控,B,2018,74.94,C,47.15,B,75.25,A,88.92
002905.SZ,金逸影视,B,2018,74.18,CC,60.37,B,63.53,AA,91
002906.SZ,华阳集团,CCC,2018,68.68,C,52.31,CCC,66.58,BB,78.46
002907.SZ,华森制药,B,2018,74.18,CC,60.16,B,75.48,BBB,80.45
002908.SZ,德生科技,BB,2018,77.22,B,71.25,BB,68.56,BBB,84.1
002909.SZ,集泰股份,BB,2018,76.86,B,71.75,BB,75.52,BBB,80.37
002910.SZ,庄园牧场,B,2018,71.23,C,52.93,B,73.83,BB,78.81
002911.SZ,佛燃能源,B,2018,70.91,C,46.49,B,73.13,BBB,81.25
002912.SZ,中新赛克,BB,2018,76.05,C,58.9,BB,84.14,BBB,81.16
002913.SZ,奥士康,B,2018,71.95,C,50.31,B,78.69,BB,78.46
002915.SZ,中欣氟材,BB,2018,77.65,B,71.93,BB,84.03,BB,76.27
002916.SZ,深南电路,B,2018,70.23,C,53.68,B,66.12,BBB,81.46
002917.SZ,金奥博,B,2018,71.45,C,47.15,B,77.45,BB,79.81
002918.SZ,蒙娜丽莎,BBB,2018,82.89,BBB,81.61,BBB,87.47,BBB,80.45
002919.SZ,名臣健康,B,2018,73.29,C,47.15,B,79.5,BBB,82.45
002920.SZ,德赛西威,B,2018,71.86,C,54.1,B,71.36,BBB,81.27
002921.SZ,联诚精密,BB,2018,79.51,CCC,68.8,BB,85.29,BBB,81.08
002922.SZ,伊戈尔,CCC,2018,66.56,C,55.39,CCC,67.28,B,71.78
002923.SZ,润都股份,BB,2018,79.27,CCC,69.39,BB,74.62,A,87.45
002925.SZ,盈趣科技,BB,2018,75.19,CC,62.91,BB,73.43,BBB,82.64
002926.SZ,华西证券,BB,2018,76.2,C,58.03,BB,74.3,A,86.18
002927.SZ,泰永长征,BB,2018,78.34,B,71.19,BB,78.86,BBB,81.64
002928.SZ,华夏航空,B,2018,74.42,CCC,65.43,B,71.9,BBB,80.57
002929.SZ,润建股份,BBB,2018,81.38,BBB,81.26,BBB,84.2,BBB,80.18
002930.SZ,宏川智慧,B,2018,70.39,C,58,B,58.19,BBB,82.72
002931.SZ,锋龙股份,B,2018,73.43,C,50.18,B,66.04,AA,90.28
002932.SZ,明德生物,BB,2018,79.21,C,54.72,BB,86.05,A,87.09
002933.SZ,新兴装备,B,2018,74.09,C,59.05,B,72.8,BBB,82.64
002935.SZ,天奥电子,BB,2018,77.63,CC,64.32,BB,78.54,BBB,83.81
002936.SZ,郑州银行,BBB,2018,81.65,CCC,68.76,BBB,82.44,A,87.26
002937.SZ,兴瑞科技,BB,2018,77.74,BB,75.16,BB,74.87,BBB,81
002938.SZ,鹏鼎控股,BBB,2018,80.33,B,71.93,BBB,79.09,A,85.45
